subject,model,perturbation_type,level,seed,accuracy,f1
4,cfc,channel_dropout,0.3,2,32.98611111111111,0.3009648203486808
4,cfc,channel_dropout,0.5,2,27.083333333333332,0.23494074078874044
4,cfc,band_limited_noise,20.0,3,42.01388888888889,0.3747406056588175
4,cfc,band_limited_noise,10.0,3,38.19444444444444,0.3140944726005702
4,cfc,band_limited_noise,5.0,3,30.90277777777778,0.19574944071588368
4,cfc,band_limited_noise,0.0,3,25.34722222222222,0.10731541597463386
4,cfc,channel_dropout,0.1,3,41.66666666666667,0.37873510640221303
4,cfc,channel_dropout,0.3,3,31.25,0.29305130161869625
4,cfc,channel_dropout,0.5,3,29.86111111111111,0.2766738056487193
4,cfc,band_limited_noise,20.0,4,43.40277777777778,0.3969245220505301
4,cfc,band_limited_noise,10.0,4,43.40277777777778,0.37722329200961496
4,cfc,band_limited_noise,5.0,4,35.41666666666667,0.2397971700636951
4,cfc,band_limited_noise,0.0,4,26.041666666666668,0.12088897018474484
4,cfc,channel_dropout,0.1,4,38.88888888888889,0.3478931981341439
4,cfc,channel_dropout,0.3,4,32.63888888888889,0.29526180035608257
4,cfc,channel_dropout,0.5,4,28.47222222222222,0.2534738336002767
4,gru,band_limited_noise,20.0,0,33.68055555555556,0.3129866615170454
4,gru,band_limited_noise,10.0,0,32.63888888888889,0.30128470765523563
4,gru,band_limited_noise,5.0,0,34.72222222222222,0.326061320754717
4,gru,band_limited_noise,0.0,0,28.819444444444443,0.2596009579412738
4,gru,channel_dropout,0.1,0,35.76388888888889,0.3513632498573406
4,gru,channel_dropout,0.3,0,27.77777777777778,0.25640175969123336
4,gru,channel_dropout,0.5,0,30.90277777777778,0.27362609120918824
4,gru,band_limited_noise,20.0,1,34.72222222222222,0.326383197559154
4,gru,band_limited_noise,10.0,1,35.76388888888889,0.3387421936530871
4,gru,band_limited_noise,5.0,1,35.06944444444444,0.3286114570361146
4,gru,band_limited_noise,0.0,1,31.25,0.2954270023776571
4,gru,channel_dropout,0.1,1,34.72222222222222,0.34051385178099564
4,gru,channel_dropout,0.3,1,29.166666666666668,0.2718146111794234
4,gru,channel_dropout,0.5,1,29.166666666666668,0.2522498443264423
4,gru,band_limited_noise,20.0,2,35.41666666666667,0.33415535569994004
4,gru,band_limited_noise,10.0,2,34.02777777777778,0.3176616431333412
4,gru,band_limited_noise,5.0,2,35.41666666666667,0.33569939620471534
4,gru,band_limited_noise,0.0,2,32.29166666666667,0.29737413634509535
4,gru,channel_dropout,0.1,2,35.76388888888889,0.35239283446468656
4,gru,channel_dropout,0.3,2,36.80555555555556,0.3572186907055896
4,gru,channel_dropout,0.5,2,30.555555555555557,0.24439575228515123
4,gru,band_limited_noise,20.0,3,35.06944444444444,0.3323395551179653
4,gru,band_limited_noise,10.0,3,35.76388888888889,0.3399719137179636
4,gru,band_limited_noise,5.0,3,32.98611111111111,0.31335291603226023
4,gru,band_limited_noise,0.0,3,32.98611111111111,0.316254052460949
4,gru,channel_dropout,0.1,3,35.06944444444444,0.34500048701197156
4,gru,channel_dropout,0.3,3,31.25,0.2977408893530479
4,gru,channel_dropout,0.5,3,27.083333333333332,0.23412779114647306
4,gru,band_limited_noise,20.0,4,34.02777777777778,0.32016946018132436
4,gru,band_limited_noise,10.0,4,32.29166666666667,0.2992259800517191
4,gru,band_limited_noise,5.0,4,36.11111111111111,0.3465309200603318
4,gru,band_limited_noise,0.0,4,32.98611111111111,0.30691897254397255
4,gru,channel_dropout,0.1,4,39.23611111111111,0.3820154070346752
4,gru,channel_dropout,0.3,4,34.02777777777778,0.3364838314204288
4,gru,channel_dropout,0.5,4,33.68055555555556,0.2762125559275594
4,lstm,band_limited_noise,20.0,0,38.19444444444444,0.2769081937849575
4,lstm,band_limited_noise,10.0,0,38.19444444444444,0.28081531051417313
4,lstm,band_limited_noise,5.0,0,38.88888888888889,0.301084067716238
4,lstm,band_limited_noise,0.0,0,37.15277777777778,0.28360318240344673
4,lstm,channel_dropout,0.1,0,35.41666666666667,0.27574149792315683
4,lstm,channel_dropout,0.3,0,29.86111111111111,0.2121488305698832
4,lstm,channel_dropout,0.5,0,26.73611111111111,0.15361523440972846
4,lstm,band_limited_noise,20.0,1,37.15277777777778,0.2710749710749711
4,lstm,band_limited_noise,10.0,1,38.88888888888889,0.28976373157958835
4,lstm,band_limited_noise,5.0,1,38.19444444444444,0.2939062088923967
4,lstm,band_limited_noise,0.0,1,38.19444444444444,0.30173474766424047
4,lstm,channel_dropout,0.1,1,38.19444444444444,0.30368940585722826
4,lstm,channel_dropout,0.3,1,29.166666666666668,0.21129641343111338
4,lstm,channel_dropout,0.5,1,27.083333333333332,0.16191691804512032
4,lstm,band_limited_noise,20.0,2,38.88888888888889,0.2942737389218062
4,lstm,band_limited_noise,10.0,2,37.84722222222222,0.2891618384206537
4,lstm,band_limited_noise,5.0,2,36.80555555555556,0.27641687814101606
4,lstm,band_limited_noise,0.0,2,38.88888888888889,0.29589737029353946
4,lstm,channel_dropout,0.1,2,33.68055555555556,0.2515146510641194
4,lstm,channel_dropout,0.3,2,28.125,0.20513565025760147
4,lstm,channel_dropout,0.5,2,26.38888888888889,0.15339473239711965
4,lstm,band_limited_noise,20.0,3,37.5,0.2770490339671088
4,lstm,band_limited_noise,10.0,3,38.19444444444444,0.28463869110740797
4,lstm,band_limited_noise,5.0,3,40.625,0.3099531972305676
4,lstm,band_limited_noise,0.0,3,37.84722222222222,0.30350184598406427
4,lstm,channel_dropout,0.1,3,38.19444444444444,0.2945699852707939
4,lstm,channel_dropout,0.3,3,31.25,0.2250194099378882
4,lstm,channel_dropout,0.5,3,26.73611111111111,0.15480636995677347
4,lstm,band_limited_noise,20.0,4,37.84722222222222,0.27550190732662583
4,lstm,band_limited_noise,10.0,4,36.80555555555556,0.26359489798705377
4,lstm,band_limited_noise,5.0,4,37.5,0.2853262134115129
4,lstm,band_limited_noise,0.0,4,35.41666666666667,0.2729732734330918
4,lstm,channel_dropout,0.1,4,35.06944444444444,0.265650362204148
4,lstm,channel_dropout,0.3,4,31.25,0.22208802240733733
4,lstm,channel_dropout,0.5,4,27.430555555555557,0.1572234791299875
5,shallow_convnet,band_limited_noise,20.0,0,29.166666666666668,0.2717160854961942
5,shallow_convnet,band_limited_noise,10.0,0,28.47222222222222,0.2616556772906617
5,shallow_convnet,band_limited_noise,5.0,0,28.125,0.25936041523678793
5,shallow_convnet,band_limited_noise,0.0,0,23.958333333333336,0.20333726583726586
5,shallow_convnet,channel_dropout,0.1,0,26.38888888888889,0.23801878966205886
5,shallow_convnet,channel_dropout,0.3,0,29.51388888888889,0.24039404613896947
5,shallow_convnet,channel_dropout,0.5,0,26.73611111111111,0.1820066889632107
5,shallow_convnet,band_limited_noise,20.0,1,27.083333333333332,0.2485937818183073
5,shallow_convnet,band_limited_noise,10.0,1,28.47222222222222,0.2590439141806603
5,shallow_convnet,band_limited_noise,5.0,1,27.083333333333332,0.2524743986413212
5,shallow_convnet,band_limited_noise,0.0,1,28.47222222222222,0.25210597089276776
5,shallow_convnet,channel_dropout,0.1,1,28.125,0.2588216542704367
5,shallow_convnet,channel_dropout,0.3,1,27.77777777777778,0.21430831597124106
5,shallow_convnet,channel_dropout,0.5,1,25.0,0.1734917151508965
5,shallow_convnet,band_limited_noise,20.0,2,28.125,0.25652887325948914
5,shallow_convnet,band_limited_noise,10.0,2,27.083333333333332,0.24861260047012132
5,shallow_convnet,band_limited_noise,5.0,2,26.041666666666668,0.24611649315596684
5,shallow_convnet,band_limited_noise,0.0,2,27.083333333333332,0.23580175097943543
5,shallow_convnet,channel_dropout,0.1,2,27.430555555555557,0.24968151683408038
5,shallow_convnet,channel_dropout,0.3,2,30.555555555555557,0.2660802956284921
5,shallow_convnet,channel_dropout,0.5,2,28.819444444444443,0.21356042416966786
5,shallow_convnet,band_limited_noise,20.0,3,27.77777777777778,0.25893402883172073
5,shallow_convnet,band_limited_noise,10.0,3,25.694444444444443,0.23843976534082512
5,shallow_convnet,band_limited_noise,5.0,3,26.041666666666668,0.2471845197409107
5,shallow_convnet,band_limited_noise,0.0,3,26.041666666666668,0.22060436361547758
5,shallow_convnet,channel_dropout,0.1,3,25.34722222222222,0.2317324740115024
5,shallow_convnet,channel_dropout,0.3,3,25.694444444444443,0.19854901281994625
5,shallow_convnet,channel_dropout,0.5,3,25.0,0.16695537859841847
5,shallow_convnet,band_limited_noise,20.0,4,27.77777777777778,0.2500509975304975
5,shallow_convnet,band_limited_noise,10.0,4,27.430555555555557,0.2559300004588285
5,shallow_convnet,band_limited_noise,5.0,4,28.125,0.25948684449050896
5,shallow_convnet,band_limited_noise,0.0,4,26.041666666666668,0.22677687282222803
5,shallow_convnet,channel_dropout,0.1,4,25.0,0.226059635401581
5,shallow_convnet,channel_dropout,0.3,4,26.73611111111111,0.2176221634883052
5,shallow_convnet,channel_dropout,0.5,4,26.041666666666668,0.18311806190414
5,riemann_tslr,band_limited_noise,20.0,0,33.33333333333333,0.2877389705882353
5,riemann_tslr,band_limited_noise,10.0,0,23.958333333333336,0.13365310515266668
5,riemann_tslr,band_limited_noise,5.0,0,25.694444444444443,0.11451542807475011
5,riemann_tslr,band_limited_noise,0.0,0,24.65277777777778,0.09916201117318436
5,riemann_tslr,channel_dropout,0.1,0,27.083333333333332,0.22758848675265936
5,riemann_tslr,channel_dropout,0.3,0,30.555555555555557,0.25791068062886846
5,riemann_tslr,channel_dropout,0.5,0,25.0,0.20591986625823555
5,riemann_tslr,band_limited_noise,20.0,1,36.80555555555556,0.300121744072646
5,riemann_tslr,band_limited_noise,10.0,1,25.694444444444443,0.15750836661988557
5,riemann_tslr,band_limited_noise,5.0,1,26.38888888888889,0.1272577996715928
5,riemann_tslr,band_limited_noise,0.0,1,26.041666666666668,0.12086043761088114
5,riemann_tslr,channel_dropout,0.1,1,29.166666666666668,0.24544139417425
5,riemann_tslr,channel_dropout,0.3,1,27.77777777777778,0.22573757763975155
5,riemann_tslr,channel_dropout,0.5,1,25.0,0.20316205533596837
5,riemann_tslr,band_limited_noise,20.0,2,35.41666666666667,0.30810415075120956
5,riemann_tslr,band_limited_noise,10.0,2,26.041666666666668,0.15105914570300966
5,riemann_tslr,band_limited_noise,5.0,2,25.0,0.12173913043478261
5,riemann_tslr,band_limited_noise,0.0,2,25.694444444444443,0.11417366946778712
5,riemann_tslr,channel_dropout,0.1,2,29.51388888888889,0.24221871718736163
5,riemann_tslr,channel_dropout,0.3,2,27.430555555555557,0.2190821985619237
5,riemann_tslr,channel_dropout,0.5,2,23.61111111111111,0.19734044695078007
5,riemann_tslr,band_limited_noise,20.0,3,39.23611111111111,0.34367348665424047
5,riemann_tslr,band_limited_noise,10.0,3,27.430555555555557,0.17156666332765702
5,riemann_tslr,band_limited_noise,5.0,3,24.65277777777778,0.12429980017689259
5,riemann_tslr,band_limited_noise,0.0,3,24.305555555555554,0.09831460674157304
5,riemann_tslr,channel_dropout,0.1,3,25.0,0.2115017150291717
5,riemann_tslr,channel_dropout,0.3,3,25.694444444444443,0.2142240092758415
5,riemann_tslr,channel_dropout,0.5,3,24.65277777777778,0.19828874630926036
5,riemann_tslr,band_limited_noise,20.0,4,39.93055555555556,0.343947277501382
5,riemann_tslr,band_limited_noise,10.0,4,27.083333333333332,0.16713352007469656
5,riemann_tslr,band_limited_noise,5.0,4,23.958333333333336,0.11336317135549873
5,riemann_tslr,band_limited_noise,0.0,4,25.0,0.10084033613445378
5,riemann_tslr,channel_dropout,0.1,4,29.51388888888889,0.24705562773431153
5,riemann_tslr,channel_dropout,0.3,4,25.0,0.1992360663322816
5,riemann_tslr,channel_dropout,0.5,4,24.65277777777778,0.20385492089031912
5,eegnet,band_limited_noise,20.0,0,28.819444444444443,0.2857002763177097
5,eegnet,band_limited_noise,10.0,0,25.34722222222222,0.22218230796212018
5,eegnet,band_limited_noise,5.0,0,25.0,0.2140423242467719
5,eegnet,band_limited_noise,0.0,0,26.041666666666668,0.2202233921556314
5,eegnet,channel_dropout,0.1,0,26.38888888888889,0.2543239283852743
5,eegnet,channel_dropout,0.3,0,27.77777777777778,0.2554011176302198
5,eegnet,channel_dropout,0.5,0,24.305555555555554,0.22040836195819719
5,eegnet,band_limited_noise,20.0,1,29.51388888888889,0.289916352304412
5,eegnet,band_limited_noise,10.0,1,27.77777777777778,0.24302724403601594
5,eegnet,band_limited_noise,5.0,1,27.430555555555557,0.2281133648843724
5,eegnet,band_limited_noise,0.0,1,26.041666666666668,0.21565498043456083
5,eegnet,channel_dropout,0.1,1,26.73611111111111,0.2642367429403125
5,eegnet,channel_dropout,0.3,1,22.569444444444446,0.2047440718826441
5,eegnet,channel_dropout,0.5,1,27.77777777777778,0.2532616487455197
5,eegnet,band_limited_noise,20.0,2,28.125,0.27742224838930196
5,eegnet,band_limited_noise,10.0,2,25.694444444444443,0.2280087724436053
5,eegnet,band_limited_noise,5.0,2,26.041666666666668,0.2184578799455439
5,eegnet,band_limited_noise,0.0,2,26.73611111111111,0.21590947290574153
5,eegnet,channel_dropout,0.1,2,24.65277777777778,0.2420779418031505
5,eegnet,channel_dropout,0.3,2,23.26388888888889,0.20619279757210793
5,eegnet,channel_dropout,0.5,2,27.77777777777778,0.2482281284606866
5,eegnet,band_limited_noise,20.0,3,27.77777777777778,0.2723401276549807
5,eegnet,band_limited_noise,10.0,3,29.51388888888889,0.2556609608231034
5,eegnet,band_limited_noise,5.0,3,27.77777777777778,0.23502758950295444
5,eegnet,band_limited_noise,0.0,3,27.083333333333332,0.2302698981878722
5,eegnet,channel_dropout,0.1,3,33.68055555555556,0.3282563025210084
5,eegnet,channel_dropout,0.3,3,21.875,0.19364662474113903
5,eegnet,channel_dropout,0.5,3,27.77777777777778,0.25806906276917946
5,eegnet,band_limited_noise,20.0,4,29.86111111111111,0.29515386272264393
5,eegnet,band_limited_noise,10.0,4,24.305555555555554,0.21298701298701297
5,eegnet,band_limited_noise,5.0,4,29.51388888888889,0.2502384824897701
5,eegnet,band_limited_noise,0.0,4,26.041666666666668,0.21746617110660627
5,eegnet,channel_dropout,0.1,4,24.65277777777778,0.23719066175532394
5,eegnet,channel_dropout,0.3,4,21.180555555555554,0.20402008221371734
5,eegnet,channel_dropout,0.5,4,23.958333333333336,0.2227012646035297
5,cfc,band_limited_noise,20.0,0,27.77777777777778,0.27181183450597335
5,cfc,band_limited_noise,10.0,0,25.34722222222222,0.23183687813344872
5,cfc,band_limited_noise,5.0,0,24.305555555555554,0.16623458449301876
5,cfc,band_limited_noise,0.0,0,25.34722222222222,0.1132248000860616
5,cfc,channel_dropout,0.1,0,26.38888888888889,0.2616938693190899
5,cfc,channel_dropout,0.3,0,23.958333333333336,0.22417703817696052
5,cfc,channel_dropout,0.5,0,25.34722222222222,0.22921053770211014
5,cfc,band_limited_noise,20.0,1,27.77777777777778,0.2750130767155786
5,cfc,band_limited_noise,10.0,1,26.73611111111111,0.24012562899496803
5,cfc,band_limited_noise,5.0,1,25.34722222222222,0.1706813892792612
5,cfc,band_limited_noise,0.0,1,25.0,0.11692615735146891
5,cfc,channel_dropout,0.1,1,23.26388888888889,0.23259658363495903
5,cfc,channel_dropout,0.3,1,27.083333333333332,0.264983458883399
5,cfc,channel_dropout,0.5,1,27.430555555555557,0.2509636429545715
5,cfc,band_limited_noise,20.0,2,29.51388888888889,0.29089439431114067
5,cfc,band_limited_noise,10.0,2,24.65277777777778,0.23290742529636393
5,cfc,band_limited_noise,5.0,2,22.569444444444446,0.137717883139878
5,cfc,band_limited_noise,0.0,2,25.0,0.11233472572237373
5,cfc,channel_dropout,0.1,2,25.34722222222222,0.24563053353729197
5,cfc,channel_dropout,0.3,2,24.305555555555554,0.23772543633376278
5,cfc,channel_dropout,0.5,2,23.26388888888889,0.20666566979606693
5,cfc,band_limited_noise,20.0,3,28.125,0.27616724542436766
5,cfc,band_limited_noise,10.0,3,27.083333333333332,0.24313915005638248
5,cfc,band_limited_noise,5.0,3,22.569444444444446,0.15679331886580236
5,cfc,band_limited_noise,0.0,3,25.0,0.11692615735146891
5,cfc,channel_dropout,0.1,3,28.125,0.2799891202532014
5,cfc,channel_dropout,0.3,3,20.833333333333336,0.20248101798208795
5,cfc,channel_dropout,0.5,3,23.26388888888889,0.20299540834752103
5,cfc,band_limited_noise,20.0,4,29.166666666666668,0.2846831069459519
5,cfc,band_limited_noise,10.0,4,26.041666666666668,0.24489595870009256
5,cfc,band_limited_noise,5.0,4,26.38888888888889,0.18826454806500537
5,cfc,band_limited_noise,0.0,4,24.305555555555554,0.10446343779677113
5,cfc,channel_dropout,0.1,4,27.430555555555557,0.2709504991145115
5,cfc,channel_dropout,0.3,4,28.125,0.273144305686322
5,cfc,channel_dropout,0.5,4,25.34722222222222,0.21950056932180834
5,gru,band_limited_noise,20.0,0,28.47222222222222,0.25397755313704856
5,gru,band_limited_noise,10.0,0,28.819444444444443,0.2701588033007122
5,gru,band_limited_noise,5.0,0,27.77777777777778,0.26092351389734225
5,gru,band_limited_noise,0.0,0,25.34722222222222,0.22944275738157935
5,gru,channel_dropout,0.1,0,29.166666666666668,0.24752399445123144
5,gru,channel_dropout,0.3,0,27.083333333333332,0.18216117871629683
5,gru,channel_dropout,0.5,0,23.958333333333336,0.13987882921636863
5,gru,band_limited_noise,20.0,1,28.125,0.2566427611691454
5,gru,band_limited_noise,10.0,1,26.041666666666668,0.23533460605575993
5,gru,band_limited_noise,5.0,1,28.47222222222222,0.2699717045220728
5,gru,band_limited_noise,0.0,1,24.65277777777778,0.21630425155968924
5,gru,channel_dropout,0.1,1,27.083333333333332,0.2381038066737741
5,gru,channel_dropout,0.3,1,25.0,0.16853814101125203
5,gru,channel_dropout,0.5,1,24.305555555555554,0.13783684105601915
5,gru,band_limited_noise,20.0,2,27.430555555555557,0.2405818589524785
5,gru,band_limited_noise,10.0,2,27.430555555555557,0.24720808919708293
5,gru,band_limited_noise,5.0,2,29.166666666666668,0.27572744019755663
5,gru,band_limited_noise,0.0,2,28.819444444444443,0.24490571366816333
5,gru,channel_dropout,0.1,2,28.819444444444443,0.25717478263739213
5,gru,channel_dropout,0.3,2,29.86111111111111,0.21565411989140804
5,gru,channel_dropout,0.5,2,27.430555555555557,0.17072688914461068
5,gru,band_limited_noise,20.0,3,29.51388888888889,0.26786801155222206
5,gru,band_limited_noise,10.0,3,26.38888888888889,0.2427372377940805
5,gru,band_limited_noise,5.0,3,25.694444444444443,0.24654557433660484
5,gru,band_limited_noise,0.0,3,25.0,0.23160791833175037
5,gru,channel_dropout,0.1,3,25.34722222222222,0.2122832899227749
5,gru,channel_dropout,0.3,3,28.125,0.19972313853263762
5,gru,channel_dropout,0.5,3,23.61111111111111,0.1365263332649733
5,gru,band_limited_noise,20.0,4,28.125,0.24406537366560282
5,gru,band_limited_noise,10.0,4,29.51388888888889,0.27272384034519953
5,gru,band_limited_noise,5.0,4,27.083333333333332,0.264445687695368
5,gru,band_limited_noise,0.0,4,28.819444444444443,0.25783916083916086
5,gru,channel_dropout,0.1,4,29.86111111111111,0.2688982948618331
5,gru,channel_dropout,0.3,4,27.430555555555557,0.20491469314998728
5,gru,channel_dropout,0.5,4,25.34722222222222,0.1434060916252697
5,lstm,band_limited_noise,20.0,0,26.38888888888889,0.25143197670415146
5,lstm,band_limited_noise,10.0,0,23.26388888888889,0.22819984323743722
5,lstm,band_limited_noise,5.0,0,23.61111111111111,0.232889744780319
5,lstm,band_limited_noise,0.0,0,24.305555555555554,0.22491748788305477
5,lstm,channel_dropout,0.1,0,25.0,0.22820511858457218
5,lstm,channel_dropout,0.3,0,21.875,0.1608786883929199
5,lstm,channel_dropout,0.5,0,23.61111111111111,0.1574074074074074
5,lstm,band_limited_noise,20.0,1,25.0,0.24120606012634632
5,lstm,band_limited_noise,10.0,1,26.38888888888889,0.2527324214947194
5,lstm,band_limited_noise,5.0,1,29.166666666666668,0.2868193916939198
5,lstm,band_limited_noise,0.0,1,24.65277777777778,0.23576686855867113
5,lstm,channel_dropout,0.1,1,28.125,0.27231918021571744
5,lstm,channel_dropout,0.3,1,26.38888888888889,0.18200514631893605
5,lstm,channel_dropout,0.5,1,23.958333333333336,0.1695846956420652
5,lstm,band_limited_noise,20.0,2,27.083333333333332,0.2610170188433888
5,lstm,band_limited_noise,10.0,2,24.305555555555554,0.23301555829363899
5,lstm,band_limited_noise,5.0,2,23.61111111111111,0.22942837279403033
5,lstm,band_limited_noise,0.0,2,22.916666666666664,0.2222801843229201
5,lstm,channel_dropout,0.1,2,22.569444444444446,0.214786866359447
5,lstm,channel_dropout,0.3,2,23.958333333333336,0.17198396567299007
5,lstm,channel_dropout,0.5,2,21.52777777777778,0.14338101263108233
5,lstm,band_limited_noise,20.0,3,25.694444444444443,0.24089004813181247
5,lstm,band_limited_noise,10.0,3,26.38888888888889,0.248134466920595
5,lstm,band_limited_noise,5.0,3,22.916666666666664,0.22366626271148066
5,lstm,band_limited_noise,0.0,3,28.47222222222222,0.27335961333803577
5,lstm,channel_dropout,0.1,3,24.305555555555554,0.23189043669467507
5,lstm,channel_dropout,0.3,3,24.305555555555554,0.1734757612848188
5,lstm,channel_dropout,0.5,3,21.52777777777778,0.14353082397324873
5,lstm,band_limited_noise,20.0,4,26.73611111111111,0.25593176422648994
5,lstm,band_limited_noise,10.0,4,23.61111111111111,0.22761495355252698
5,lstm,band_limited_noise,5.0,4,20.833333333333336,0.20121008104879073
5,lstm,band_limited_noise,0.0,4,24.305555555555554,0.2213236802130152
5,lstm,channel_dropout,0.1,4,21.52777777777778,0.20320791634376684
5,lstm,channel_dropout,0.3,4,26.73611111111111,0.19807731552602786
5,lstm,channel_dropout,0.5,4,25.694444444444443,0.17106645793570802
6,shallow_convnet,band_limited_noise,20.0,0,47.91666666666667,0.47571869555780655
6,shallow_convnet,band_limited_noise,10.0,0,47.56944444444444,0.46903628462751834
6,shallow_convnet,band_limited_noise,5.0,0,45.13888888888889,0.43625859496751856
6,shallow_convnet,band_limited_noise,0.0,0,34.72222222222222,0.29865020874444576
6,shallow_convnet,channel_dropout,0.1,0,39.58333333333333,0.38511468157534234
6,shallow_convnet,channel_dropout,0.3,0,30.208333333333332,0.2672906261709946
6,shallow_convnet,channel_dropout,0.5,0,29.86111111111111,0.21871874483290774
6,shallow_convnet,band_limited_noise,20.0,1,46.875,0.4638695242134433
6,shallow_convnet,band_limited_noise,10.0,1,45.48611111111111,0.4492102524925823
6,shallow_convnet,band_limited_noise,5.0,1,46.52777777777778,0.455921090060875
6,shallow_convnet,band_limited_noise,0.0,1,38.54166666666667,0.33909984152444994
6,shallow_convnet,channel_dropout,0.1,1,43.05555555555556,0.4292925753835208
6,shallow_convnet,channel_dropout,0.3,1,35.41666666666667,0.33008371459458413
6,shallow_convnet,channel_dropout,0.5,1,27.083333333333332,0.19960107968359644
6,shallow_convnet,band_limited_noise,20.0,2,47.56944444444444,0.4730129687377004
6,shallow_convnet,band_limited_noise,10.0,2,49.30555555555556,0.48984759479689294
6,shallow_convnet,band_limited_noise,5.0,2,44.44444444444444,0.434889291047306
6,shallow_convnet,band_limited_noise,0.0,2,34.375,0.2942744333541747
6,shallow_convnet,channel_dropout,0.1,2,40.97222222222222,0.3930772889396407
6,shallow_convnet,channel_dropout,0.3,2,31.25,0.263450194966324
6,shallow_convnet,channel_dropout,0.5,2,26.73611111111111,0.18471605592633966
6,shallow_convnet,band_limited_noise,20.0,3,48.26388888888889,0.478754209789662
6,shallow_convnet,band_limited_noise,10.0,3,47.56944444444444,0.46867685705459033
6,shallow_convnet,band_limited_noise,5.0,3,44.44444444444444,0.43643738558992795
6,shallow_convnet,band_limited_noise,0.0,3,35.06944444444444,0.3046910403003238
6,shallow_convnet,channel_dropout,0.1,3,42.01388888888889,0.41277302806438865
6,shallow_convnet,channel_dropout,0.3,3,31.25,0.26342209446180603
6,shallow_convnet,channel_dropout,0.5,3,26.38888888888889,0.17451520111094576
6,shallow_convnet,band_limited_noise,20.0,4,48.26388888888889,0.480083108943082
6,shallow_convnet,band_limited_noise,10.0,4,45.83333333333333,0.4519574799066632
6,shallow_convnet,band_limited_noise,5.0,4,47.91666666666667,0.46594262392613217
6,shallow_convnet,band_limited_noise,0.0,4,34.375,0.2927868828273683
6,shallow_convnet,channel_dropout,0.1,4,44.44444444444444,0.43873381222124247
6,shallow_convnet,channel_dropout,0.3,4,36.45833333333333,0.32340612082153436
6,shallow_convnet,channel_dropout,0.5,4,27.77777777777778,0.21111836701821962
6,riemann_tslr,band_limited_noise,20.0,0,47.56944444444444,0.45898050385948497
6,riemann_tslr,band_limited_noise,10.0,0,25.0,0.1
6,riemann_tslr,band_limited_noise,5.0,0,25.0,0.1
6,riemann_tslr,band_limited_noise,0.0,0,25.0,0.1
6,riemann_tslr,channel_dropout,0.1,0,30.555555555555557,0.3008351479549636
6,riemann_tslr,channel_dropout,0.3,0,26.041666666666668,0.24988617536661462
6,riemann_tslr,channel_dropout,0.5,0,30.208333333333332,0.27084572644584404
6,riemann_tslr,band_limited_noise,20.0,1,45.48611111111111,0.4451357226281395
6,riemann_tslr,band_limited_noise,10.0,1,25.0,0.1
6,riemann_tslr,band_limited_noise,5.0,1,25.0,0.1
6,riemann_tslr,band_limited_noise,0.0,1,25.0,0.1
6,riemann_tslr,channel_dropout,0.1,1,34.375,0.3385429887301823
6,riemann_tslr,channel_dropout,0.3,1,28.125,0.2532586640140176
6,riemann_tslr,channel_dropout,0.5,1,21.180555555555554,0.18694839846180128
6,riemann_tslr,band_limited_noise,20.0,2,46.18055555555556,0.4455563232130641
6,riemann_tslr,band_limited_noise,10.0,2,25.0,0.1
6,riemann_tslr,band_limited_noise,5.0,2,25.0,0.1
6,riemann_tslr,band_limited_noise,0.0,2,25.0,0.1
6,riemann_tslr,channel_dropout,0.1,2,27.083333333333332,0.2652078308979997
6,riemann_tslr,channel_dropout,0.3,2,25.34722222222222,0.23020879469852917
6,riemann_tslr,channel_dropout,0.5,2,21.180555555555554,0.18187952004728553
6,riemann_tslr,band_limited_noise,20.0,3,48.61111111111111,0.4730850143525618
6,riemann_tslr,band_limited_noise,10.0,3,25.0,0.1
6,riemann_tslr,band_limited_noise,5.0,3,25.0,0.1
6,riemann_tslr,band_limited_noise,0.0,3,25.0,0.1
6,riemann_tslr,channel_dropout,0.1,3,30.208333333333332,0.29794424019607846
6,riemann_tslr,channel_dropout,0.3,3,28.47222222222222,0.25415396728639644
6,riemann_tslr,channel_dropout,0.5,3,26.73611111111111,0.2382505041219064
6,riemann_tslr,band_limited_noise,20.0,4,46.875,0.45002063182151963
6,riemann_tslr,band_limited_noise,10.0,4,24.65277777777778,0.0988857938718663
6,riemann_tslr,band_limited_noise,5.0,4,25.0,0.1
6,riemann_tslr,band_limited_noise,0.0,4,25.0,0.1
6,riemann_tslr,channel_dropout,0.1,4,31.25,0.30945390525061706
6,riemann_tslr,channel_dropout,0.3,4,27.083333333333332,0.2525911816278424
6,riemann_tslr,channel_dropout,0.5,4,24.65277777777778,0.20836536805385997
6,eegnet,band_limited_noise,20.0,0,39.93055555555556,0.3667179096156369
6,eegnet,band_limited_noise,10.0,0,44.09722222222222,0.41977136558880135
6,eegnet,band_limited_noise,5.0,0,34.02777777777778,0.27861594231652875
6,eegnet,band_limited_noise,0.0,0,27.77777777777778,0.18249647106271427
6,eegnet,channel_dropout,0.1,0,35.41666666666667,0.3214156410964921
6,eegnet,channel_dropout,0.3,0,32.29166666666667,0.269741520273187
6,eegnet,channel_dropout,0.5,0,29.86111111111111,0.22839247865507548
6,eegnet,band_limited_noise,20.0,1,39.23611111111111,0.36373017992543255
6,eegnet,band_limited_noise,10.0,1,40.27777777777778,0.3838007989862934
6,eegnet,band_limited_noise,5.0,1,35.76388888888889,0.29966612296782985
